Processes: 490 total, 3 running, 487 sleeping, 3732 threads 
2025/06/01 16:00:37
Load Avg: 1.34, 1.62, 2.05 
CPU usage: 5.19% user, 13.13% sys, 81.67% idle 
SharedLibs: 237M resident, 54M data, 35M linkedit.
MemRegions: 1112708 total, 1435M resident, 113M private, 713M shared.
PhysMem: 7458M used (1421M wired, 3505M compressor), 177M unused.
VM: 297T vsize, 5709M framework vsize, 760695(0) swapins, 1104588(0) swapouts.
Networks: packets: 12705930/15G in, 3015601/1167M out.
Disks: 14222817/346G read, 4802138/119G written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM   PURG  CMPRS PGRP  PPID  STATE    BOOSTS        %CPU_ME %CPU_OTHRS UID FAULTS   COW    MSGSENT  MSGRECV   SYSBSD    SYSMACH   CSW       PAGEINS IDLEW    POWER INSTRS CYCLES JETPRI USER               #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
20416  tccd             0.0  00:23.46 2     1   64     5137K 0B    4800K 20416 1     sleeping *0[12528]     0.00000 0.00000    501 52430    158    60205    73028     1047951   158461    106239    268     10       0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
20171  Photo Booth      0.0  00:42.01 7     3   475    59M   0B    46M   20171 1     sleeping  0[8561]      0.00000 0.00000    501 169051   481    470119   568399    640027    1011360   407144    7630    4024     0.0   0      0      100    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
19807  Google Chrome He 0.0  14:13.45 27    1   362    444M  0B    428M  1205  1205  sleeping *851344[1013] 0.00000 0.00000    501 6635019  1095   4417455  1990320   12218008  11068108  7244914   5105    3909     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
19728  bluetoothuserd   0.0  00:01.95 2     1   87     5409K 0B    5056K 19728 1     sleeping *0[1]         0.00000 0.00000    501 42556    197    1326     4646      45325     7200      14956     290     26       0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
18303  biometrickitd    0.0  00:00.79 2     1   84     4801K 0B    4496K 18303 1     sleeping *0[1]         0.00000 0.00000    0   18972    163    4023     3584      10311     12044     10299     1004    6        0.0   0      0      40     root               N/A    N/A   N/A   N/A   N/A   N/A  
17665  assistantd       0.0  00:22.20 5     2   1047   23M   0B    22M   17665 1     sleeping *0[3523]      0.00000 0.00000    501 175686   671    38241    20536     346024    110686    128663    16315   181      0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
15085  secd             0.0  00:26.19 2     1   218    9857K 0B    11M   15085 1     sleeping *0[1]         0.00000 0.00000    501 181312   202    90932    53706     550754    186287    110590    2956    44       0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
13475  mbuseragent      0.0  00:00.14 2     1   49     2817K 0B    2560K 13475 1     sleeping *0[1]         0.00000 0.00000    501 1423     143    148      62        569       379       505       325     0        0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
13269  Google Chrome He 0.0  06:01.42 21    1   271    257M  0B    233M  1205  1205  sleeping *0[21068]     0.00000 0.00000    501 4343607  1225   341293   116610    662308    2041049   1863291   5696    65055    0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
13267  Google Chrome He 0.0  00:01.80 17    1   134    42M   0B    39M   1205  1205  sleeping *0[2616]      0.00000 0.00000    501 85312    829    15677    8263      9873      25331     22643     46      103      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
13225  Google Chrome He 0.0  00:01.55 16    1   126    24M   0B    21M   1205  1205  sleeping *0[2931]      0.00000 0.00000    501 76722    829    16846    8809      9280      27625     21872     39      115      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
12916  Google Chrome He 0.0  05:11.92 19    1   738    212M  0B    185M  1205  1205  sleeping *25271[1071]  0.00000 0.00000    501 1679873  1421   1395869  542244    1128764   3141561   1506991   2930    8364     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
11289  Google Chrome He 0.0  00:03.59 17    1   164    67M   0B    63M   1205  1205  sleeping *0[2799]      0.00000 0.00000    501 186373   878    14076    7496      14922     30872     35030     233     180      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
11162  NowPlayingTouchU 0.0  00:02.50 4     2   191    14M   0B    8880K 11162 1     sleeping *0[654]       0.00000 0.00000    501 109518   266    12845    6143      32958     36978     30587     1253    39       0.0   0      0      100    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
10816  DiskUnmountWatch 0.0  00:00.02 2     1   24     1537K 0B    1376K 10816 1     sleeping  0[0]         0.00000 0.00000    501 685      113    100      40        397       232       186       6       0        0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
10004  Calculator       0.0  00:08.36 3     1   232    41M   0B    37M   10004 1     sleeping  0[1506]      0.00000 0.00000    501 154700   493    120554   46594     40736     161970    54004     3778    49       0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
8845   Messages         0.0  05:10.03 6     1   804    80M   0B    75M   8845  1     sleeping *3172[3]      0.00000 0.00000    501 665750   1000   4564688  170836    1361404   6695557   1520173   88942   22165    0.0   0      0      100    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
8373   com.apple.Notes. 0.0  00:00.33 5     4/2 71     7569K 0B    7248K 8373  1     sleeping *0[1]         0.00000 0.00000    501 2347     214    288      97        4211      1017      1614      397     0        0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7829   peopled          0.0  00:11.96 2     1   136    8641K 0B    8240K 7829  1     sleeping *0[14651]     0.00000 0.00000    501 85599    265    23310    2332      209816    51336     66920     1291    44       0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7465   ScreenTimeAgent  0.0  00:07.80 2     1   165    10M   0B    10M   7465  1     sleeping *0[310]       0.00000 0.00000    501 117632   276    7470     3524      143297    43802     54123     4136    61       0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7348   Discord Helper ( 0.0  00:06.19 12    1   317    23M   0B    20M   7306  7306  sleeping *0[8977]      0.00000 0.00000    501 117161   1076   19893    24484     124743    204548    66931     678     815      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7347   Discord Helper   0.0  00:06.14 10    1   185    20M   0B    18M   7306  7306  sleeping *0[8346]      0.00000 0.00000    501 96985    1037   19875    22704     169883    218857    72866     635     956      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7340   Discord Helper ( 0.0  56:31.74 43    1   699    408M  0B    336M  7306  7306  sleeping *1468[280]    0.00000 0.00000    501 8308534  6060   31503495 13709184  81247493  66947181  51616205  51823   593064   0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7312   Discord Helper   0.0  00:32.43 14    1   95     25M   0B    22M   7306  7306  sleeping *1[17789]     0.00000 0.00000    501 282616   1008   223060   120591    783648    425504    232727    15741   1435     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7310   Discord Helper ( 0.0  01:12.95 18    4   197    93M   0B    51M   7306  7306  sleeping *1[33813]     0.00000 0.00000    501 486673   1157   597383   243783    928157    2623262   895008    2974    11940    0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7309   chrome_crashpad_ 0.0  00:00.18 4     1   34     2673K 0B    2432K 7308  1     sleeping *0[1]         0.00000 0.00000    501 8953     110    50       17        1107      273       1113      650     5        0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
7306   Discord          0.0  03:24.88 49    1   615    106M  0B    90M   7306  1     sleeping *0[144030]    0.00000 0.00000    501 1372349  941    4524524  2300182   3392694   5801189   1187211   23799   3468     0.0   0      0      100    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
6606   homed            0.0  00:25.28 2     1   226    18M   0B    18M   6606  1     sleeping *0[2744]      0.00000 0.00000    501 262365   367    41077    17323     339156    125918    183862    25612   130      0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
6403   nehelper         0.0  00:12.20 2     1   98     4513K 0B    4144K 6403  1     sleeping *0[593]       0.00000 0.00000    0   87998    151    19706    11945     247332    40307     66737     2262    19       0.0   0      0      0      root               N/A    N/A   N/A   N/A   N/A   N/A  
6220   distnoted        0.0  00:02.85 3     2   30     1793K 0B    1152K 6220  1     sleeping *0[1]         0.00000 0.00000    301 30747    115    358      20396     219257    21157     49114     33      137      0.0   0      0      40     _modelmanagerd     N/A    N/A   N/A   N/A   N/A   N/A  
6219   TGOnDeviceInfere 0.0  00:00.38 4     2/1 104    63M   0B    61M   6219  1     sleeping *0[1]         0.00000 0.00000    301 14015    245    977      414       4479      1834      3316      3747    0        0.0   0      0      0      _modelmanagerd     N/A    N/A   N/A   N/A   N/A   N/A  
5806   Google Chrome He 0.0  00:59.51 18    1   342    239M  0B    233M  1205  1205  sleeping *0[35349]     0.00000 0.00000    501 2187703  1116   204581   86796     201041    454930    367833    2183    1383     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
5679   UIKitSystem      0.0  00:05.54 2     1   109    12M   0B    11M   5679  1     sleeping *0[1777]      0.00000 0.00000    501 140789   330    21135    13686     122216    53323     58477     4935    135      0.0   0      0      100    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
4741   com.apple.podcas 0.0  00:01.43 5     4/3 91     11M   0B    11M   4741  1     sleeping *0[1]         0.00000 0.00000    501 13655    381    833      499       44248     3042      20431     2135    2        0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
4517   Google Chrome He 0.0  07:33.57 18    1   329    273M  0B    265M  1205  1205  sleeping *0[375828]    0.00000 0.00000    501 3761342  2221   2151879  718995    1478334   4573748   2210440   6688    9996     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
4409   Google Chrome He 0.0  06:19.88 19    1   189    211M  0B    202M  1205  1205  sleeping *0[365630]    0.00000 0.00000    501 2268372  2238   2190598  932443    1912646   4700778   2062374   3718    6546     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
3327   IMAutomaticHisto 0.0  00:01.28 2     1   63     5233K 0B    4912K 3327  1     sleeping  0[0]         0.00000 0.00000    501 41053    206    3973     1448      24974     15267     18277     626     57       0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
3269   seserviced       0.0  00:00.32 2     1   61     3729K 0B    3376K 3269  1     sleeping *0[83]        0.00000 0.00000    501 9863     156    561      389       2736      2231      3010      596     2        0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
3014   milod            0.0  00:22.89 2     1   126    7729K 0B    9440K 3014  1     sleeping *1[2]         0.00000 0.00000    501 123769   205    14807    21492     227124    109290    65624     5873    24       0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2777   com.apple.WebKit 0.0  00:02.27 3     1   72     7121K 0B    6432K 2777  1     sleeping *0[12]        0.00000 0.00000    501 71907    208    2208     2356      71186     12154     44736     976     738      0.0   0      0      100    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2636   Microsoft Excel  0.0  03:19.41 17    4   521    198M  0B    154M  2636  1     sleeping  0[5706]      0.00000 0.00000    501 2170673  2305   1712153  446157    1766454   3781213   1384591   112273  9641     0.0   0      0      0      jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2610   Google Chrome He 0.0  04:29.46 17    1   230    162M  0B    159M  1205  1205  sleeping *0[217878]    0.00000 0.00000    501 1279999  3977   1284362  470706    904509    2801052   1181219   677     15239    0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2571   Google Chrome He 0.0  00:03.00 16    1   137    25M   0B    22M   1205  1205  sleeping *0[5019]      0.00000 0.00000    501 172886   829    31739    16187     13322     48337     37102     5       591      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2570   Google Chrome He 0.0  00:08.94 17    1   155    90M   0B    87M   1205  1205  sleeping *0[5981]      0.00000 0.00000    501 517319   902    29613    13978     25145     63039     85869     308     627      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2529   webinspectord    0.0  00:01.14 2     1   59     6209K 0B    5824K 2529  1     sleeping *0[258]       0.00000 0.00000    501 24947    198    3430     1781      21093     9095      9388      1900    2        0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2517   wifivelocityd    0.0  00:01.48 2     1   75     4897K 0B    4560K 2517  1     sleeping *0[4142]      0.00000 0.00000    0   59118    182    1950     5683      42449     9083      20085     581     40       0.0   0      0      40     root               N/A    N/A   N/A   N/A   N/A   N/A  
2414   Google Chrome He 0.0  00:03.19 16    1   125    26M   0B    23M   1205  1205  sleeping *0[5376]      0.00000 0.00000    501 185034   829    32471    16923     15953     50692     40524     11      572      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2408   Google Chrome He 0.0  00:13.17 17    1   170    52M   0B    48M   1205  1205  sleeping *0[6167]      0.00000 0.00000    501 837506   832    39414    21006     24500     63796     117113    531     609      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2407   Google Chrome He 0.0  00:05.35 17    1   174    35M   0B    32M   1205  1205  sleeping *0[6210]      0.00000 0.00000    501 312471   844    39077    21118     22386     63102     61044     15      633      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2406   Google Chrome He 0.0  00:04.72 17    1   161    36M   0B    32M   1205  1205  sleeping *0[6306]      0.00000 0.00000    501 281634   867    37316    20350     23277     61855     55798     6       646      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2403   Google Chrome He 0.0  00:03.96 17    1   151    37M   0B    33M   1205  1205  sleeping *0[6860]      0.00000 0.00000    501 217815   830    35617    20653     23838     62364     52008     1       615      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2402   Google Chrome He 0.0  00:05.38 17    1   186    43M   0B    38M   1205  1205  sleeping *0[7042]      0.00000 0.00000    501 299264   830    38750    22392     26774     67643     61845     11      612      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2400   Google Chrome He 0.0  00:03.44 16    1   124    27M   0B    23M   1205  1205  sleeping *0[7057]      0.00000 0.00000    501 192046   829    35649    20983     23572     63054     48369     0       612      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2399   Google Chrome He 0.0  00:03.53 16    1   134    27M   0B    23M   1205  1205  sleeping *0[7029]      0.00000 0.00000    501 198455   829    35721    21115     23636     63228     48429     0       595      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2394   Google Chrome He 0.0  00:03.43 16    1   123    28M   0B    25M   1205  1205  sleeping *0[7041]      0.00000 0.00000    501 186855   830    35572    21045     23642     62987     47789     9       653      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2392   Google Chrome He 0.0  00:03.50 17    1   121    27M   0B    24M   1205  1205  sleeping *0[7052]      0.00000 0.00000    501 192755   829    35434    20972     23739     62953     47463     0       574      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2381   Google Chrome He 0.0  00:13.29 40    1   713    168M  0B    163M  1205  1205  sleeping *0[8056]      0.00000 0.00000    501 523963   877    54241    31250     68615     108571    115831    22      647      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2376   Google Chrome He 0.0  00:44.80 19    1   649    146M  0B    141M  1205  1205  sleeping *0[10772]     0.00000 0.00000    501 1218850  912    199628   107547    159165    427465    363642    402     14789    0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2375   Google Chrome He 0.0  00:04.89 9     1   63     17M   0B    15M   1205  1205  sleeping *0[4570]      0.00000 0.00000    501 84154    814    18802    9448      11589     63556     67437     9       2115     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2371   Google Chrome He 0.0  00:03.46 16    1   124    27M   0B    23M   1205  1205  sleeping *0[7368]      0.00000 0.00000    501 193425   829    36308    21587     24672     65072     48526     1       562      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2370   Google Chrome He 0.0  00:03.40 16    1   124    27M   0B    23M   1205  1205  sleeping *0[7390]      0.00000 0.00000    501 183659   829    36177    21510     24505     64841     49123     0       610      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2367   Google Chrome He 0.0  00:08.52 18    1   174    42M   0B    38M   1205  1205  sleeping *0[10128]     0.00000 0.00000    501 517227   830    36482    23999     46089     84324     99138     126     581      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2366   Google Chrome He 0.0  00:03.44 16    1   123    26M   0B    23M   1205  1205  sleeping *0[7361]      0.00000 0.00000    501 188758   829    36065    21532     24490     64737     48422     2       565      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2364   Google Chrome He 0.0  00:03.49 16    1   124    27M   0B    24M   1205  1205  sleeping *0[7383]      0.00000 0.00000    501 188990   829    36438    21791     24774     65806     48606     13      630      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2362   Google Chrome He 0.0  00:03.70 17    1   141    28M   0B    24M   1205  1205  sleeping *0[7477]      0.00000 0.00000    501 204122   829    37005    22157     25882     67111     50267     25      593      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2361   Google Chrome He 0.0  00:03.44 16    1   124    27M   0B    23M   1205  1205  sleeping *0[7351]      0.00000 0.00000    501 186883   829    36204    21634     24575     65163     48423     35      591      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2360   Google Chrome He 0.0  00:03.53 14    1   120    26M   0B    23M   1205  1205  sleeping *0[7484]      0.00000 0.00000    501 189288   829    36288    21631     24541     65255     48251     0       552      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2359   Google Chrome He 0.0  00:03.78 16    1   135    28M   0B    25M   1205  1205  sleeping *0[7571]      0.00000 0.00000    501 207528   829    37060    22105     26351     67259     48811     3       574      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2354   Google Chrome He 0.0  00:03.50 17    1   121    27M   0B    24M   1205  1205  sleeping *0[7542]      0.00000 0.00000    501 183500   829    36135    21629     25103     65419     46960     11      613      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2353   Google Chrome He 0.0  00:03.55 16    1   123    26M   0B    23M   1205  1205  sleeping *0[7554]      0.00000 0.00000    501 189829   829    36305    21708     24896     65485     46899     0       584      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2346   Google Chrome He 0.0  00:08.62 17    1   205    47M   0B    42M   1205  1205  sleeping *0[7925]      0.00000 0.00000    501 517449   869    43803    25610     31902     78058     86872     158     620      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2345   Google Chrome He 0.0  00:03.58 16    1   123    26M   0B    23M   1205  1205  sleeping *0[7661]      0.00000 0.00000    501 187525   829    36447    21837     25220     66181     48396     25      615      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2342   Google Chrome He 0.0  00:04.37 17    1   181    33M   0B    29M   1205  1205  sleeping *0[7730]      0.00000 0.00000    501 238930   831    38034    22719     27470     69000     53178     4       608      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2337   Google Chrome He 0.0  00:04.57 16    1   219    32M   0B    28M   1205  1205  sleeping *0[7826]      0.00000 0.00000    501 251441   829    38294    22867     28354     70319     54668     8       587      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2335   Google Chrome He 0.0  01:12.65 19    1   195    142M  0B    139M  1205  1205  sleeping *0[52010]     0.00000 0.00000    501 970581   1265   306841   118346    295008    694996    366710    1304    2876     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2334   Google Chrome He 0.0  00:05.61 17    1   380    42M   0B    37M   1205  1205  sleeping *0[8003]      0.00000 0.00000    501 315654   829    41751    25111     34466     78097     63147     3       631      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2332   Google Chrome He 0.0  00:04.54 16    1   196    33M   0B    29M   1205  1205  sleeping *0[7884]      0.00000 0.00000    501 256856   830    37914    22721     28608     70749     55345     14      574      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2329   Google Chrome He 0.0  01:06.32 19    1   206    62M   0B    52M   1205  1205  sleeping *0[214117]    0.00000 0.00000    501 577336   912    810015   525230    1063693   1656715   782636    1148    2101     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2328   Google Chrome He 0.0  00:23.05 18    1   379    80M   0B    76M   1205  1205  sleeping *0[23783]     0.00000 0.00000    501 1030978  907    207012   120931    290093    466960    239632    667     995      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2327   Google Chrome He 0.0  00:03.81 16    1   132    26M   0B    23M   1205  1205  sleeping *0[8003]      0.00000 0.00000    501 206163   846    38639    22034     25834     67845     49033     39      587      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2326   Google Chrome He 0.0  00:03.68 16    1   136    27M   0B    24M   1205  1205  sleeping *0[7752]      0.00000 0.00000    501 200472   829    36710    22044     25848     67347     48474     1       581      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2325   Google Chrome He 0.0  00:18.99 18    1   215    137M  0B    128M  1205  1205  sleeping *181[7577]    0.00000 0.00000    501 484174   1075   128204   48736     100404    271252    150952    960     1373     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2321   Google Chrome He 0.0  00:03.98 16    1   147    29M   0B    25M   1205  1205  sleeping *0[7786]      0.00000 0.00000    501 219219   829    37018    22255     26680     68234     48882     2       616      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2306   audiomxd         0.0  00:02.26 2     1   114    3793K 0B    3456K 2306  1     sleeping *0[1]         0.00000 0.00000    294 55271    150    11009    2809      62172     30312     25796     2636    18       0.0   0      0      140    _audiomxd          N/A    N/A   N/A   N/A   N/A   N/A  
2304   Google Chrome He 0.0  00:12.10 20    1   175    51M   0B    48M   1205  1205  sleeping *0[12562]     0.00000 0.00000    501 433446   904    60610    33384     53184     178785    155636    1155    4319     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2303   Google Chrome He 0.0  00:03.78 16    1   136    28M   0B    25M   1205  1205  sleeping *0[7802]      0.00000 0.00000    501 198713   829    37395    22419     26376     68436     48110     7       626      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2302   Google Chrome He 0.0  01:58.63 15    3   354    49M   0B    43M   1205  1205  sleeping *0[133056]    0.00000 0.00000    501 1759938  1087   1733453  1927318   2623495   5159502   1487673   4738    7212     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2301   Google Chrome He 0.0  03:46.93 12    1   204    21M   0B    18M   1205  1205  sleeping *0[17275]     0.00000 0.00000    501 174499   864    276673   42319     15404738  3309919   2007415   1698    18411    0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2298   Google Chrome He 0.0  00:04.22 17    1   175    30M   0B    27M   1205  1205  sleeping *0[7853]      0.00000 0.00000    501 227259   830    38367    22938     27843     70030     50153     5       615      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2297   Google Chrome He 0.0  00:12.27 17    1   298    50M   0B    46M   1205  1205  sleeping *0[15107]     0.00000 0.00000    501 718338   894    80831    47906     108004    183626    115056    1413    865      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2294   Google Chrome He 0.0  00:34.27 21    1   247    154M  0B    149M  1205  1205  sleeping *0[15942]     0.00000 0.00000    501 1494994  1087   89115    51163     184729    343419    238144    3266    1810     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2293   Google Chrome He 0.0  00:15.45 18    1   178    114M  0B    111M  1205  1205  sleeping *0[9309]      0.00000 0.00000    501 836671   940    42999    24773     76712     109692    140429    585     655      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2286   Google Chrome He 0.0  00:04.09 17    1   152    44M   0B    41M   1205  1205  sleeping *0[5654]      0.00000 0.00000    501 237581   896    24570    12474     19626     50232     46599     1121    650      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2285   Google Chrome He 0.0  01:04.34 18    1   229    176M  0B    161M  1205  1205  sleeping *0[27690]     0.00000 0.00000    501 3192957  902    137576   87455     207807    345431    364060    5956    1777     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2284   Google Chrome He 0.0  00:27.52 18    1   224    88M   0B    85M   1205  1205  sleeping *0[12858]     0.00000 0.00000    501 996576   927    111207   56172     169527    307184    193338    1762    1089     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2283   Google Chrome He 0.0  01:15.42 20    1   571    160M  0B    155M  1205  1205  sleeping *0[9464]      0.00000 0.00000    501 2471218  1221   77760    48408     122328    462156    642424    2632    19989    0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2281   Google Chrome He 0.0  00:04.94 17    1   152    90M   0B    87M   1205  1205  sleeping *0[5364]      0.00000 0.00000    501 283115   901    25305    13099     20191     52817     52072     1225    650      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2280   Google Chrome He 0.0  00:28.09 21    1   208    68M   0B    59M   1205  1205  sleeping *0[38871]     0.00000 0.00000    501 545845   905    141259   81925     177028    406748    441415    1649    6697     0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2277   Google Chrome He 0.0  00:37.10 18    1   295    195M  0B    191M  1205  1205  sleeping *0[12151]     0.00000 0.00000    501 2247967  898    73467    45954     108046    180949    243667    3286    856      0.0   0      0      180    jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2253   PowerChime       0.0  00:04.77 6     1   317    12M   0B    9472K 2253  1     sleeping *0[1]         0.00000 0.00000    501 124513   297    47807    40010     199458    158955    109579    1333    62       0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
2181   mdwrite          0.0  00:00.06 2     1   40     2225K 0B    2032K 2181  1     sleeping *0[1]         0.00000 0.00000    501 1857     123    137      107       865       412       446       19      1        0.0   0      0      40     jaydeneatgood      N/A    N/A   N/A   N/A   N/A   N/A  
